Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-12-04,173.37,93.68,100.92,SELL,HOLD,173563.8,0.0,173563.8
2024-12-05,171.65,94.42,99.53,SELL,HOLD,173563.8,0.0,173563.8
2024-12-06,173.71,95.54,98.43,SELL,HOLD,173563.8,0.0,173563.8
2024-12-09,174.56,97.02,97.64,SELL,HOLD,173563.8,0.0,173563.8
2024-12-10,184.32,98.79,97.16,BUY,BUY,0.0,940.7131,173390.24
2024-12-11,194.5,100.81,97.02,BUY,HOLD,0.0,940.7131,182969.44
2024-12-12,191.08,103.05,97.21,BUY,HOLD,0.0,940.7131,179748.29
2024-12-13,188.95,105.46,97.73,BUY,HOLD,0.0,940.7131,177744.41
2024-12-16,195.75,107.94,98.55,BUY,HOLD,0.0,940.7131,184149.28
2024-12-17,194.52,110.46,99.66,BUY,HOLD,0.0,940.7131,182988.16
2024-12-18,187.53,112.94,101.03,BUY,HOLD,0.0,940.7131,176414.75
2024-12-19,187.64,115.39,102.62,BUY,HOLD,0.0,940.7131,176517.75
2024-12-20,190.53,117.72,104.39,BUY,HOLD,0.0,940.7131,179233.26
2024-12-23,193.73,119.94,106.31,BUY,HOLD,0.0,940.7131,182248.44
2024-12-24,195.21,122.03,108.34,BUY,HOLD,0.0,940.7131,183634.29
2024-12-26,194.7,123.97,110.44,BUY,HOLD,0.0,940.7131,183156.74
2024-12-27,191.87,125.78,112.58,BUY,HOLD,0.0,940.7131,180497.37
2024-12-30,190.36,127.42,114.72,BUY,HOLD,0.0,940.7131,179074.1
2024-12-31,188.43,128.95,116.83,BUY,HOLD,0.0,940.7131,177257.5
2025-01-02,188.56,130.36,118.9,BUY,HOLD,0.0,940.7131,177379.22
2025-01-03,190.91,131.71,120.9,BUY,HOLD,0.0,940.7131,179589.07
2025-01-06,195.96,132.99,122.82,BUY,HOLD,0.0,940.7131,184345.91
2025-01-07,194.59,134.23,124.65,BUY,HOLD,0.0,940.7131,183053.73
2025-01-08,193.06,135.45,126.4,BUY,HOLD,0.0,940.7131,181611.7
2025-01-10,191.16,136.68,128.06,BUY,HOLD,0.0,940.7131,179823.22
2025-01-13,190.13,137.93,129.65,BUY,HOLD,0.0,940.7131,178858.71
2025-01-14,188.79,139.22,131.16,BUY,HOLD,0.0,940.7131,177594.61
2025-01-15,194.65,140.53,132.63,BUY,HOLD,0.0,940.7131,183109.91
2025-01-16,192.02,141.85,134.03,BUY,HOLD,0.0,940.7131,180637.86
2025-01-17,195.1,143.2,135.4,BUY,HOLD,0.0,940.7131,183531.28
2025-01-21,197.14,144.49,136.73,BUY,HOLD,0.0,940.7131,185450.87
2025-01-22,197.46,145.77,138.03,BUY,HOLD,0.0,940.7131,185750.5
2025-01-23,197.07,146.94,139.3,BUY,HOLD,0.0,940.7131,185385.32
2025-01-24,199.29,148.04,140.55,BUY,HOLD,0.0,940.7131,187473.44
2025-01-27,190.93,148.98,141.75,BUY,HOLD,0.0,940.7131,179607.82
2025-01-28,194.4,149.77,142.92,BUY,HOLD,0.0,940.7131,182875.8
2025-01-29,194.51,150.34,144.02,BUY,HOLD,0.0,940.7131,182978.8
2025-01-30,199.95,150.7,145.05,BUY,HOLD,0.0,940.7131,188091.48
2025-01-31,203.08,150.76,145.98,BUY,HOLD,0.0,940.7131,191041.07
2025-02-03,200.3,150.55,146.79,BUY,HOLD,0.0,940.7131,188428.57
2025-02-04,205.43,150.05,147.47,BUY,HOLD,0.0,940.7131,193250.96
2025-02-05,190.45,149.27,147.99,BUY,HOLD,0.0,940.7131,179158.36
2025-02-06,190.72,148.2,148.32,HOLD,HOLD,0.0,940.7131,179411.18
2025-02-07,184.49,146.85,148.47,SELL,SELL,173375.87,0.0,173375.87
2025-02-10,185.61,145.21,148.39,SELL,HOLD,173375.87,0.0,173375.87
2025-02-11,184.47,143.33,148.09,SELL,HOLD,173375.87,0.0,173375.87
2025-02-12,182.77,141.24,147.56,SELL,HOLD,173375.87,0.0,173375.87
2025-02-13,185.28,139.0,146.8,SELL,HOLD,173375.87,0.0,173375.87
2025-02-14,184.38,136.62,145.81,SELL,HOLD,173375.87,0.0,173375.87
2025-02-18,182.92,134.15,144.6,SELL,HOLD,173375.87,0.0,173375.87
2025-02-19,184.42,131.63,143.17,SELL,HOLD,173375.87,0.0,173375.87
2025-02-20,183.71,129.11,141.56,SELL,HOLD,173375.87,0.0,173375.87
2025-02-21,178.83,126.64,139.79,SELL,HOLD,173375.87,0.0,173375.87
2025-02-24,178.43,124.25,137.87,SELL,HOLD,173375.87,0.0,173375.87
2025-02-25,174.61,122.02,135.85,SELL,HOLD,173375.87,0.0,173375.87
2025-02-26,171.94,119.92,133.76,SELL,HOLD,173375.87,0.0,173375.87
2025-02-27,167.72,117.98,131.62,SELL,HOLD,173375.87,0.0,173375.87
2025-02-28,169.5,116.2,129.45,SELL,HOLD,173375.87,0.0,173375.87
2025-03-03,166.24,114.6,127.31,SELL,HOLD,173375.87,0.0,173375.87
2025-03-04,170.13,113.21,125.22,SELL,HOLD,173375.87,0.0,173375.87
2025-03-05,172.22,112.03,123.19,SELL,HOLD,173375.87,0.0,173375.87
2025-03-06,171.56,111.05,121.27,SELL,HOLD,173375.87,0.0,173375.87
2025-03-07,173.06,110.23,119.46,SELL,HOLD,173375.87,0.0,173375.87
2025-03-10,165.3,109.57,117.79,SELL,HOLD,173375.87,0.0,173375.87
2025-03-11,163.47,109.03,116.25,SELL,HOLD,173375.87,0.0,173375.87
2025-03-12,166.53,108.61,114.86,SELL,HOLD,173375.87,0.0,173375.87
2025-03-13,162.2,108.24,113.61,SELL,HOLD,173375.87,0.0,173375.87
2025-03-14,164.92,107.95,112.51,SELL,HOLD,173375.87,0.0,173375.87
2025-03-17,163.72,107.64,111.54,SELL,HOLD,173375.87,0.0,173375.87
2025-03-18,160.11,107.41,110.69,SELL,HOLD,173375.87,0.0,173375.87
2025-03-19,163.32,107.11,109.95,SELL,HOLD,173375.87,0.0,173375.87
2025-03-20,162.24,106.83,109.3,SELL,HOLD,173375.87,0.0,173375.87
2025-03-21,163.42,106.46,108.74,SELL,HOLD,173375.87,0.0,173375.87
2025-03-24,167.1,106.04,108.24,SELL,HOLD,173375.87,0.0,173375.87
2025-03-25,169.97,105.59,107.78,SELL,HOLD,173375.87,0.0,173375.87
2025-03-26,164.49,105.1,107.36,SELL,HOLD,173375.87,0.0,173375.87
2025-03-27,161.68,104.61,106.95,SELL,HOLD,173375.87,0.0,173375.87
2025-03-28,153.8,104.12,106.56,SELL,HOLD,173375.87,0.0,173375.87
2025-03-31,154.11,103.64,106.17,SELL,HOLD,173375.87,0.0,173375.87
2025-04-01,156.53,103.23,105.79,SELL,HOLD,173375.87,0.0,173375.87
2025-04-02,156.5,102.8,105.4,SELL,HOLD,173375.87,0.0,173375.87
2025-04-03,150.2,102.51,105.02,SELL,HOLD,173375.87,0.0,173375.87
2025-04-04,145.1,102.3,104.66,SELL,HOLD,173375.87,0.0,173375.87
2025-04-07,146.24,102.24,104.32,SELL,HOLD,173375.87,0.0,173375.87
2025-04-08,144.2,102.3,104.0,SELL,HOLD,173375.87,0.0,173375.87
2025-04-09,158.16,102.52,103.74,SELL,HOLD,173375.87,0.0,173375.87
2025-04-10,152.29,102.89,103.53,SELL,HOLD,173375.87,0.0,173375.87
2025-04-11,156.6,103.43,103.4,HOLD,HOLD,173375.87,0.0,173375.87
2025-04-14,158.52,104.15,103.36,BUY,BUY,0.0,1092.6199,173202.5
2025-04-15,155.77,105.05,103.42,BUY,HOLD,0.0,1092.6199,170197.26
2025-04-16,152.8,106.11,103.6,BUY,HOLD,0.0,1092.6199,166952.51
2025-04-17,150.64,107.33,103.9,BUY,HOLD,0.0,1092.6199,164589.71
2025-04-21,147.16,108.72,104.34,BUY,HOLD,0.0,1092.6199,160789.65
2025-04-22,150.95,110.22,104.91,BUY,HOLD,0.0,1092.6199,164927.26
2025-04-23,154.81,111.83,105.62,BUY,HOLD,0.0,1092.6199,169151.97
2025-04-24,158.73,113.51,106.48,BUY,HOLD,0.0,1092.6199,173431.14
2025-04-25,161.4,115.27,107.47,BUY,HOLD,0.0,1092.6199,176349.23
2025-04-28,160.06,117.04,108.57,BUY,HOLD,0.0,1092.6199,174879.31
