Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-06-17,215.01,212.82,198.21,BUY,HOLD,0.0,736.1888,158285.85
2024-06-18,212.65,212.84,199.82,BUY,HOLD,0.0,736.1888,156547.16
2024-06-20,208.07,211.91,201.1,BUY,HOLD,0.0,736.1888,153179.37
2024-06-21,205.9,208.87,202.17,BUY,HOLD,0.0,736.1888,151579.49
2024-06-24,206.54,206.84,203.23,BUY,HOLD,0.0,736.1888,152054.34
2024-06-25,207.47,206.64,204.22,BUY,HOLD,0.0,736.1888,152733.76
2024-06-26,211.61,208.54,205.47,BUY,HOLD,0.0,736.1888,155787.4
2024-06-27,212.46,210.51,206.68,BUY,HOLD,0.0,736.1888,156408.38
2024-06-28,209.0,211.02,207.74,BUY,HOLD,0.0,736.1888,153866.09
2024-07-01,215.09,212.18,209.06,BUY,HOLD,0.0,736.1888,158344.29
2024-07-02,218.58,214.22,210.85,BUY,HOLD,0.0,736.1888,160915.79
2024-07-03,219.85,217.84,211.81,BUY,HOLD,0.0,736.1888,161850.89
2024-07-05,224.6,221.01,212.69,BUY,HOLD,0.0,736.1888,165350.17
2024-07-08,226.07,223.51,213.58,BUY,HOLD,0.0,736.1888,166431.36
2024-07-09,226.92,225.87,214.65,BUY,HOLD,0.0,736.1888,167059.61
2024-07-10,231.19,228.06,215.73,BUY,HOLD,0.0,736.1888,170200.92
2024-07-11,225.82,227.98,216.61,BUY,HOLD,0.0,736.1888,166248.72
2024-07-12,228.77,228.6,217.99,BUY,HOLD,0.0,736.1888,168418.42
2024-07-15,232.6,229.07,219.77,BUY,HOLD,0.0,736.1888,171238.31
2024-07-16,233.02,231.46,221.54,BUY,HOLD,0.0,736.1888,171545.14
2024-07-17,227.12,230.91,222.85,BUY,HOLD,0.0,736.1888,167205.74
2024-07-18,222.46,227.53,223.57,BUY,HOLD,0.0,736.1888,163772.2
2024-07-19,222.59,224.06,224.25,HOLD,HOLD,0.0,736.1888,163867.16
2024-07-22,222.24,222.43,225.13,SELL,SELL,163447.86,0.0,163447.86
2024-07-23,223.28,222.7,225.68,SELL,HOLD,163447.86,0.0,163447.86
2024-07-24,216.86,220.8,225.56,SELL,HOLD,163447.86,0.0,163447.86
2024-07-25,215.82,218.66,225.29,SELL,HOLD,163447.86,0.0,163447.86
2024-07-26,216.29,216.32,224.74,SELL,HOLD,163447.86,0.0,163447.86
2024-07-29,216.57,216.22,224.1,SELL,HOLD,163447.86,0.0,163447.86
2024-07-30,217.12,216.66,223.45,SELL,HOLD,163447.86,0.0,163447.86
2024-07-31,220.38,218.02,222.73,SELL,HOLD,163447.86,0.0,163447.86
2024-08-01,216.68,218.06,222.12,SELL,HOLD,163447.86,0.0,163447.86
2024-08-02,218.17,218.41,221.41,SELL,HOLD,163447.86,0.0,163447.86
2024-08-05,207.66,214.17,219.75,SELL,HOLD,163447.86,0.0,163447.86
2024-08-06,205.64,210.49,217.93,SELL,HOLD,163447.86,0.0,163447.86
2024-08-07,208.21,207.17,216.66,SELL,HOLD,163447.86,0.0,163447.86
2024-08-08,211.67,208.51,215.95,SELL,HOLD,163447.86,0.0,163447.86
2024-08-09,214.58,211.49,215.41,SELL,HOLD,163447.86,0.0,163447.86
2024-08-12,216.11,214.12,215.0,SELL,HOLD,163447.86,0.0,163447.86
2024-08-13,219.83,216.84,214.77,BUY,BUY,0.0,742.7893,163284.41
2024-08-14,220.27,218.74,215.0,BUY,HOLD,0.0,742.7893,163616.45
2024-08-15,223.25,221.12,215.5,BUY,HOLD,0.0,742.7893,165830.29
2024-08-16,224.57,222.7,216.05,BUY,HOLD,0.0,742.7893,166811.76
2024-08-19,224.42,224.08,216.57,BUY,HOLD,0.0,742.7893,166693.7
