Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-05-23,181.05,131.99,136.61,SELL,HOLD,203385.08,0.0,203385.08
2024-05-24,180.75,131.12,135.95,SELL,HOLD,203385.08,0.0,203385.08
2024-05-28,182.15,130.38,135.26,SELL,HOLD,203385.08,0.0,203385.08
2024-05-29,182.02,129.8,134.57,SELL,HOLD,203385.08,0.0,203385.08
2024-05-30,179.32,129.42,133.89,SELL,HOLD,203385.08,0.0,203385.08
2024-05-31,176.44,129.26,133.24,SELL,HOLD,203385.08,0.0,203385.08
2024-06-03,178.34,129.4,132.66,SELL,HOLD,203385.08,0.0,203385.08
2024-06-04,179.34,129.88,132.16,SELL,HOLD,203385.08,0.0,203385.08
2024-06-05,181.28,130.68,131.78,SELL,HOLD,203385.08,0.0,203385.08
2024-06-06,185.0,131.86,131.57,BUY,BUY,0.0,1098.2794,203181.7
2024-06-07,184.3,133.41,131.53,BUY,HOLD,0.0,1098.2794,202412.9
2024-06-10,187.06,135.37,131.72,BUY,HOLD,0.0,1098.2794,205444.15
2024-06-11,187.23,137.7,132.15,BUY,HOLD,0.0,1098.2794,205630.86
2024-06-12,186.89,140.39,132.84,BUY,HOLD,0.0,1098.2794,205257.44
2024-06-13,183.83,143.43,133.83,BUY,HOLD,0.0,1098.2794,201896.71
2024-06-14,183.66,146.77,135.11,BUY,HOLD,0.0,1098.2794,201710.01
2024-06-17,184.06,150.39,136.7,BUY,HOLD,0.0,1098.2794,202149.31
2024-06-18,182.81,154.18,138.58,BUY,HOLD,0.0,1098.2794,200776.46
2024-06-20,186.1,158.11,140.77,BUY,HOLD,0.0,1098.2794,204389.81
2024-06-21,189.08,162.14,143.24,BUY,HOLD,0.0,1098.2794,207662.68
2024-06-24,185.57,166.21,145.97,BUY,HOLD,0.0,1098.2794,203807.72
2024-06-25,186.34,170.21,148.93,BUY,HOLD,0.0,1098.2794,204653.39
2024-06-26,193.61,174.05,152.08,BUY,HOLD,0.0,1098.2794,212637.88
2024-06-27,197.85,177.7,155.38,BUY,HOLD,0.0,1098.2794,217294.59
2024-06-28,193.25,181.03,158.77,BUY,HOLD,0.0,1098.2794,212242.5
2024-07-01,197.2,184.01,162.2,BUY,HOLD,0.0,1098.2794,216580.7
2024-07-02,200.0,186.55,165.61,BUY,HOLD,0.0,1098.2794,219655.89
2024-07-03,197.59,188.64,168.95,BUY,HOLD,0.0,1098.2794,217009.03
2024-07-05,200.0,190.19,172.16,BUY,HOLD,0.0,1098.2794,219655.89
2024-07-08,199.29,191.14,175.15,BUY,HOLD,0.0,1098.2794,218876.1
2024-07-09,199.34,191.47,177.89,BUY,HOLD,0.0,1098.2794,218931.02
2024-07-10,199.79,191.19,180.32,BUY,HOLD,0.0,1098.2794,219425.24
2024-07-11,195.05,190.28,182.37,BUY,HOLD,0.0,1098.2794,214219.41
2024-07-12,194.49,188.77,184.02,BUY,HOLD,0.0,1098.2794,213604.37
2024-07-15,192.72,186.62,185.21,BUY,HOLD,0.0,1098.2794,211660.42
2024-07-16,193.02,183.93,185.92,SELL,SELL,211777.91,0.0,211777.91
2024-07-17,187.93,180.68,186.12,SELL,HOLD,211777.91,0.0,211777.91
2024-07-18,183.75,176.97,185.8,SELL,HOLD,211777.91,0.0,211777.91
2024-07-19,183.13,172.83,184.95,SELL,HOLD,211777.91,0.0,211777.91
2024-07-22,182.55,168.36,183.58,SELL,HOLD,211777.91,0.0,211777.91
2024-07-23,186.41,163.63,181.72,SELL,HOLD,211777.91,0.0,211777.91
2024-07-24,180.83,158.71,179.38,SELL,HOLD,211777.91,0.0,211777.91
2024-07-25,179.85,153.65,176.59,SELL,HOLD,211777.91,0.0,211777.91
2024-07-26,182.5,148.59,173.4,SELL,HOLD,211777.91,0.0,211777.91
2024-07-29,183.2,143.6,169.87,SELL,HOLD,211777.91,0.0,211777.91
2024-07-30,181.71,138.73,166.04,SELL,HOLD,211777.91,0.0,211777.91
2024-07-31,186.98,134.05,161.97,SELL,HOLD,211777.91,0.0,211777.91
2024-08-01,184.07,129.65,157.74,SELL,HOLD,211777.91,0.0,211777.91
2024-08-02,167.9,125.59,153.41,SELL,HOLD,211777.91,0.0,211777.91
2024-08-05,161.02,121.93,149.04,SELL,HOLD,211777.91,0.0,211777.91
2024-08-06,161.93,118.7,144.7,SELL,HOLD,211777.91,0.0,211777.91
2024-08-07,162.77,115.95,140.46,SELL,HOLD,211777.91,0.0,211777.91
2024-08-08,165.8,113.67,136.37,SELL,HOLD,211777.91,0.0,211777.91
2024-08-09,166.94,111.86,132.5,SELL,HOLD,211777.91,0.0,211777.91
2024-08-12,166.8,110.55,128.9,SELL,HOLD,211777.91,0.0,211777.91
2024-08-13,170.23,109.75,125.6,SELL,HOLD,211777.91,0.0,211777.91
2024-08-14,170.1,109.46,122.65,SELL,HOLD,211777.91,0.0,211777.91
2024-08-15,177.59,109.63,120.09,SELL,HOLD,211777.91,0.0,211777.91
2024-08-16,177.06,110.25,117.93,SELL,HOLD,211777.91,0.0,211777.91
2024-08-19,178.22,111.3,116.19,SELL,HOLD,211777.91,0.0,211777.91
2024-08-20,178.88,112.76,114.9,SELL,HOLD,211777.91,0.0,211777.91
2024-08-21,180.11,114.57,114.04,BUY,BUY,0.0,1174.6496,211566.13
2024-08-22,176.13,116.74,113.61,BUY,HOLD,0.0,1174.6496,206891.03
2024-08-23,177.04,119.18,113.62,BUY,HOLD,0.0,1174.6496,207959.95
2024-08-26,175.5,121.94,114.04,BUY,HOLD,0.0,1174.6496,206151.0
2024-08-27,173.12,124.91,114.85,BUY,HOLD,0.0,1174.6496,203355.33
2024-08-28,170.8,128.1,116.05,BUY,HOLD,0.0,1174.6496,200630.15
2024-08-29,172.12,131.43,117.59,BUY,HOLD,0.0,1174.6496,202180.68
2024-08-30,178.5,134.91,119.46,BUY,HOLD,0.0,1174.6496,209674.95
2024-09-03,176.25,138.46,121.63,BUY,HOLD,0.0,1174.6496,207031.99
2024-09-04,173.33,142.08,124.05,BUY,HOLD,0.0,1174.6496,203602.01
2024-09-05,177.89,145.72,126.72,BUY,HOLD,0.0,1174.6496,208958.41
2024-09-06,171.39,149.37,129.57,BUY,HOLD,0.0,1174.6496,201323.19
2024-09-09,175.4,152.94,132.59,BUY,HOLD,0.0,1174.6496,206033.53
2024-09-10,179.55,156.41,135.74,BUY,HOLD,0.0,1174.6496,210908.33
2024-09-11,184.52,159.71,138.96,BUY,HOLD,0.0,1174.6496,216746.34
2024-09-12,187.0,162.86,142.25,BUY,HOLD,0.0,1174.6496,219659.47
2024-09-13,186.49,165.78,145.55,BUY,HOLD,0.0,1174.6496,219060.4
2024-09-16,184.89,168.44,148.82,BUY,HOLD,0.0,1174.6496,217180.96
2024-09-17,186.88,170.78,152.02,BUY,HOLD,0.0,1174.6496,219518.52
2024-09-18,186.43,172.77,155.12,BUY,HOLD,0.0,1174.6496,218989.91
2024-09-19,189.87,174.38,158.07,BUY,HOLD,0.0,1174.6496,223030.71
2024-09-20,191.6,175.59,160.85,BUY,HOLD,0.0,1174.6496,225062.86
2024-09-23,193.88,176.39,163.41,BUY,HOLD,0.0,1174.6496,227741.06
2024-09-24,193.96,176.81,165.74,BUY,HOLD,0.0,1174.6496,227835.04
2024-09-25,192.53,176.79,167.79,BUY,HOLD,0.0,1174.6496,226155.28
2024-09-26,191.16,176.33,169.54,BUY,HOLD,0.0,1174.6496,224546.02
2024-09-27,187.97,175.42,170.95,BUY,HOLD,0.0,1174.6496,220798.88
2024-09-30,186.33,174.2,172.05,BUY,HOLD,0.0,1174.6496,218872.46
2024-10-01,185.13,172.62,172.78,HOLD,HOLD,0.0,1174.6496,217462.88
2024-10-02,184.76,170.73,173.16,SELL,SELL,216811.22,0.0,216811.22
2024-10-03,181.96,168.53,173.18,SELL,HOLD,216811.22,0.0,216811.22
2024-10-04,186.51,166.14,172.85,SELL,HOLD,216811.22,0.0,216811.22
2024-10-07,180.8,163.58,172.19,SELL,HOLD,216811.22,0.0,216811.22
2024-10-08,182.72,160.91,171.2,SELL,HOLD,216811.22,0.0,216811.22
2024-10-09,185.17,158.19,169.93,SELL,HOLD,216811.22,0.0,216811.22
2024-10-10,186.65,155.51,168.41,SELL,HOLD,216811.22,0.0,216811.22
2024-10-11,188.82,152.89,166.66,SELL,HOLD,216811.22,0.0,216811.22
2024-10-14,187.54,150.38,164.73,SELL,HOLD,216811.22,0.0,216811.22
2024-10-15,187.69,148.03,162.66,SELL,HOLD,216811.22,0.0,216811.22
2024-10-16,186.89,145.91,160.49,SELL,HOLD,216811.22,0.0,216811.22
2024-10-17,187.53,144.03,158.27,SELL,HOLD,216811.22,0.0,216811.22
2024-10-18,188.99,142.41,156.05,SELL,HOLD,216811.22,0.0,216811.22
2024-10-21,189.07,141.03,153.85,SELL,HOLD,216811.22,0.0,216811.22
2024-10-22,189.7,139.93,151.73,SELL,HOLD,216811.22,0.0,216811.22
