Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-10-24,216.52,160.76,222.42,SELL,HOLD,276134.59,0.0,276134.59
2023-10-25,212.42,150.92,212.95,SELL,HOLD,276134.59,0.0,276134.59
2023-10-26,205.76,141.89,203.31,SELL,HOLD,276134.59,0.0,276134.59
2023-10-27,207.3,133.71,193.65,SELL,HOLD,276134.59,0.0,276134.59
2023-10-30,197.36,126.64,184.09,SELL,HOLD,276134.59,0.0,276134.59
2023-10-31,200.84,120.64,174.76,SELL,HOLD,276134.59,0.0,276134.59
2023-11-01,205.66,115.86,165.82,SELL,HOLD,276134.59,0.0,276134.59
2023-11-02,218.51,112.31,157.38,SELL,HOLD,276134.59,0.0,276134.59
2023-11-03,219.96,110.1,149.57,SELL,HOLD,276134.59,0.0,276134.59
2023-11-06,219.27,109.12,142.49,SELL,HOLD,276134.59,0.0,276134.59
2023-11-07,222.18,109.46,136.27,SELL,HOLD,276134.59,0.0,276134.59
2023-11-08,222.11,111.04,130.96,SELL,HOLD,276134.59,0.0,276134.59
2023-11-09,209.98,113.78,126.65,SELL,HOLD,276134.59,0.0,276134.59
2023-11-10,214.65,117.57,123.38,SELL,HOLD,276134.59,0.0,276134.59
2023-11-13,223.71,122.29,121.19,BUY,BUY,0.0,1233.1074,275858.45
2023-11-14,237.41,127.85,120.06,BUY,HOLD,0.0,1233.1074,292752.02
2023-11-15,242.84,134.08,120.01,BUY,HOLD,0.0,1233.1074,299447.79
2023-11-16,233.59,140.91,121.0,BUY,HOLD,0.0,1233.1074,288041.54
2023-11-17,234.3,148.2,122.96,BUY,HOLD,0.0,1233.1074,288917.06
2023-11-20,235.6,155.83,125.85,BUY,HOLD,0.0,1233.1074,290520.1
2023-11-21,241.2,163.72,129.61,BUY,HOLD,0.0,1233.1074,297425.49
2023-11-22,234.21,171.76,134.14,BUY,HOLD,0.0,1233.1074,288806.08
2023-11-24,235.45,179.82,139.35,BUY,HOLD,0.0,1233.1074,290335.12
2023-11-27,236.08,187.84,145.16,BUY,HOLD,0.0,1233.1074,291111.99
2023-11-28,246.72,195.76,151.47,BUY,HOLD,0.0,1233.1074,304232.25
2023-11-29,244.14,203.61,158.18,BUY,HOLD,0.0,1233.1074,301050.83
2023-11-30,240.08,211.3,165.21,BUY,HOLD,0.0,1233.1074,296044.42
2023-12-01,238.83,218.8,172.47,BUY,HOLD,0.0,1233.1074,294503.03
2023-12-04,235.58,226.13,179.89,BUY,HOLD,0.0,1233.1074,290495.43
2023-12-05,238.72,233.21,187.39,BUY,HOLD,0.0,1233.1074,294367.39
